sentence	label
[CLS]  Il y a un état de transition entre une vie et une autre selon quelles branches du bouddhisme ?  [SEP]  Selon le bouddhisme tibétain et d'Asie de l'Est, il y a un état intermédiaire ("bardo" tibétain) entre une vie et la suivante, ce que l'orthodoxe Theravada rejette ; cependant, il y a des passages dans la Samyutta Nikaya du Canon Pali qui semblent appuyer l'idée que le Bouddha a enseigné d'une étape intermédiaire entre une vie et la suivante.	0
[CLS]  Qu'est-ce qui rend les DEL plus sensibles à la lumière incandescente ?  [SEP]  Étant donné que l'efficacité des DEL est inversement proportionnelle à la température de fonctionnement, la technologie des DEL convient bien à l'éclairage des congélateurs des supermarchés. Comme les DEL produisent moins de chaleur perdue que les lampes à incandescence, leur utilisation dans les congélateurs peut également réduire les coûts de réfrigération. Toutefois, elles peuvent être plus vulnérables au gel et à l'accumulation de neige que les lampes à incandescence, de sorte que certains systèmes d'éclairage à DEL ont été conçus avec un circuit de chauffage supplémentaire. De plus, la recherche a permis de mettre au point des technologies de dissipateur de chaleur qui transféreront la chaleur produite à l'intérieur de la jonction aux endroits appropriés du dispositif d'éclairage.	0
[CLS]  Qui a développé le travail d'Avicenne en logique temporelle ?  [SEP]  Un premier système formel de logique temporelle a été étudié par Avicenne. Bien qu'il n'ait pas développé une véritable théorie des propositions temporelles, il a étudié la relation entre temporalis et implication. Les travaux d'Avicenne ont été approfondis par Najm al-Dīn al-Qazwīnī al-Kātibī et sont devenus le système dominant de la logique islamique jusqu'aux temps modernes. La logique avennienne a également influencé plusieurs anciens logiciens européens tels que Albertus Magnus et William d'Ockham. Avicenne a approuvé la loi de la non-contradiction proposée par Aristote, selon laquelle un fait ne pouvait être à la fois vrai et faux en même temps et dans le même sens de la terminologie utilisée. Il a déclaré : "Quiconque nie la loi de la non-contradiction doit être battu et brûlé jusqu'à ce qu'il admette que battre n'est pas la même chose que ne pas	0
[CLS]  Quelle autre société américaine a pris du retard par rapport à Lenovo avec Dell ?  [SEP]  Dell et son homologue américain Hewlett Packard ont subi les pressions des fabricants de PC asiatiques Lenovo, Asus et Acer, qui avaient tous des coûts de production plus bas et étaient prêts à accepter des marges bénéficiaires plus faibles. En outre, alors que les vendeurs de PC asiatiques amélioraient leur qualité et leur conception, par exemple, la série de ThinkPad de Lenovo gagnait des clients d'entreprise au détriment des ordinateurs portables de Dell, le service à la clientèle et la réputation de Dell s'effritaient. Dell demeurait le deuxième vendeur de PC le plus rentable, puisqu'il avait accaparé 13 % des bénéfices d'exploitation dans l'industrie des PC au quatrième trimestre de 2012, derrière Macintosh d'Apple Inc., qui en a accaparé 45 %, 7 % chez Hewlett Packard, 6 % chez Lenovo et Asus, et 1 % chez Acer.	0
[CLS]  Quels types d'îles du groupe de Tuvalu ont peu de commerçants ?  [SEP]  À la fin des années 1890 et au début de la première décennie du XXe siècle, des changements structurels se produisirent dans le fonctionnement des compagnies de commerce du Pacifique ; elles passèrent d'une pratique consistant à avoir des commerçants résidant sur chaque île à une opération commerciale où le supercargo (le gestionnaire de la cargaison d'un navire de commerce) traiterait directement avec les insulaires lorsqu'un navire visitait une île. À partir de 1900, le nombre de commerçants de palagi à Tuvalu diminua et les derniers commerçants de palagi furent Fred Whibley à Niutao, Alfred Restieaux à Nukufetau et Martin Kleis à Nui. En 1909, il n'y eut plus de négociants de palagi résidents représentant les compagnies de commerce, bien que Whibley et Restieaux demeurèrent sur les îles jusqu'à leur mort.	1
[CLS]  Qu'a-t-on utilisé comme inhalateur pour traiter l'épinéphrine ?  [SEP]  Bien qu'elle soit très efficace, la prescription de l'injection limite l'utilisation de la norépinéphrine [clarification nécessaire] et des dérivés actifs par voie orale. Un composé de structure similaire, l'éphédrine, a été identifié par des chimistes japonais dans l'usine de Ma Huang et commercialisé par Eli Lilly comme traitement oral de l'asthme. À la suite des travaux de Henry Dale et George Barger à Burroughs-Wellcome, le chimiste universitaire Gordon Alles a synthétisé de l'amphétamine et l'a testé chez des patients asthmatiques en 1929. Le médicament s'est avéré n'avoir que de modestes effets anti-asthme, mais il a produit des sensations d'euphorie et de palpitations. L'amphétamine a été mise au point par Smith, Kline et French comme décongestionnant nasal sous la marque commerciale Benzedrine Inhaler. L'amphétamine a finalement été mise au point pour le traitement	1
[CLS]  Dans quelle partie de l'Inde les dynasties tamoules régnaient-elles ?  [SEP]  Au cours de cette période, les trois dynasties tamoules Chera, Chola et Pandyan régnaient sur certaines parties du sud de l'Inde. La littérature sangam traite de l'histoire, de la politique, des guerres et de la culture du peuple tamoul de cette période. Les érudits de la période sangam sont issus du peuple ordinaire qui recherchait le patronage des rois tamouls, mais qui écrivait surtout au sujet du peuple ordinaire et de ses préoccupations. Contrairement aux écrivains sanskrit, qui étaient pour la plupart brahmanes, les écrivains sangams venaient de classes et de milieux sociaux différents et n'étaient pour la plupart pas brahmanes. Ils appartenaient à différentes confessions et professions comme les fermiers, les artisans, les marchands, les moines, les prêtres et même les princes et très peu d'entre eux étaient même des femmes.	0
[CLS]  Quel est, selon Alister McGrath, l'aspect important du christianisme ?  [SEP]  Les adeptes des différentes religions ne sont généralement pas d'accord sur la meilleure façon d'adorer Dieu et sur le plan de Dieu pour l'humanité, s'il y en a un. Il existe différentes approches pour réconcilier les revendications contradictoires des religions monothéistes. Un point de vue est adopté par les partisans de l'exclusivisme, qui croient être le peuple choisi ou qui ont un accès exclusif à la vérité absolue, généralement par la révélation ou la rencontre avec le Divin, ce qui n'est pas le cas des adeptes des autres religions. Un autre point de vue est le pluralisme religieux. Un pluraliste croit généralement que sa religion est la bonne, mais ne nie pas la vérité partielle des autres religions. Un exemple de point de vue pluraliste dans le christianisme est le supersessionisme, c'est-à-dire la croyance que sa religion est l'accomplissement des religions précédentes. Une troisième approche est l'inclusivisme relativiste,	1
[CLS]  Qui a développé une théorie complète liée à l'éveil émotionnel humain ?  [SEP]  À la fin du XIXe siècle, les théoriciens les plus influents étaient William James (1842 - 1910) et Carl Lange (1834 - 1900). Psychologue et philosophe américain, James a écrit sur la psychologie de l "éducation, la psychologie de l'expérience / mysticisme religieux et la philosophie du pragmatisme. Lange était médecin et psychologue danois. Travaillant de façon indépendante, ils ont élaboré la théorie de Lange de James, une hypothèse sur l'origine et la nature des émotions. La théorie affirme qu'au sein de l" être humain, en réponse aux expériences vécues dans le monde, le système nerveux autonome crée des événements physiologiques tels que la tension musculaire, l'augmentation du rythme cardiaque, la transpiration et la sécheresse de la bouche. Les émotions sont alors des sentiments qui résultent de ces changements physiologiques plutôt que leur cause.	1
[CLS]  Depuis combien de temps les pigeons messagers sont-ils utilisés ?  [SEP]  Les oiseaux ont été domestiqués par les humains à la fois comme animaux de compagnie et à des fins pratiques. Les oiseaux colorés, comme les perroquets et les mynas, sont élevés en captivité ou gardés comme animaux de compagnie, une pratique qui a mené au trafic illégal de certaines espèces en voie de disparition. Les faucons et les cormorans ont longtemps été utilisés pour la chasse et la pêche, respectivement. Les pigeons messagers, utilisés depuis au moins 1 an après J.-C., sont demeurés importants aussi récemment que pendant la Seconde Guerre mondiale. Aujourd'hui, ces activités sont plus courantes soit comme passe-temps, pour le divertissement et le tourisme, soit pour des sports comme les courses de pigeons.	0
[CLS]  À quelle température un radiateur thermique produit-il le plus efficacement de la lumière ?  [SEP]  Bien qu'inefficaces, les ampoules incandescentes ont un avantage dans les applications où la reproduction précise des couleurs est importante, puisque le spectre continu du corps noir émis par un filament d'ampoule incandescente donne un rendu des couleurs presque parfait, avec un indice de rendu des couleurs de 100 (le meilleur possible). L'équilibrage du blanc est encore nécessaire pour éviter des couleurs trop "chaudes" ou "froides", mais c'est un processus simple qui ne requiert que la température des couleurs dans Kelvin comme entrée pour le matériel de reproduction visuelle numérique moderne, comme les caméras vidéo ou fixes, à moins qu'il ne soit complètement automatisé. La performance de rendu des couleurs des ampoules incandescentes ne peut pas être égalée par les DEL ou les lampes fluorescentes, bien qu'elles puissent offrir des performances satisfaisantes pour des applications non critiques comme l'éclairage domestique. L'équilibrage du blanc de ces lumières est donc plus compliqué	1
